seasons,league.id,league.name,league.type,league.logo,country.name,country.code,country.flag,get
"{""year"": 2020, ""start"": ""2020-09-09"", ""end"": ""2020-09-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",713,Superliga,Cup,https://media-1.api-sports.io/football/leagues/713.png,Colombia,CO,https://media-2.api-sports.io/flags/co.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-03"", ""end"": ""2020-12-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",715,DFB Junioren Pokal,Cup,https://media-1.api-sports.io/football/leagues/715.png,Germany,DE,https://media-1.api-sports.io/flags/de.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-25"", ""end"": ""2020-10-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",717,I-League - 2nd Division,League,https://media-3.api-sports.io/football/leagues/717.png,India,IN,https://media-3.api-sports.io/flags/in.svg,leagues
"{""year"": 2020, ""start"": ""2020-12-15"", ""end"": ""2020-12-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",719,Super Cup,Cup,https://media-3.api-sports.io/football/leagues/719.png,Kuwait,KW,https://media-2.api-sports.io/flags/kw.svg,leagues
"{""year"": 2020, ""start"": ""2020-02-20"", ""end"": ""2020-09-21"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",720,Emir Cup,Cup,https://media-1.api-sports.io/football/leagues/720.png,Kuwait,KW,https://media-2.api-sports.io/flags/kw.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-09"", ""end"": ""2021-03-07"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",721,Cup,Cup,https://media-2.api-sports.io/football/leagues/721.png,Luxembourg,LU,https://media-3.api-sports.io/flags/lu.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-18"", ""end"": ""2021-05-16"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",722,Liga Premier Serie A,League,https://media-1.api-sports.io/football/leagues/722.png,Mexico,MX,https://media-2.api-sports.io/flags/mx.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-21"", ""end"": ""2021-05-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",723,Cup,Cup,https://media-2.api-sports.io/football/leagues/723.png,Montenegro,ME,https://media-3.api-sports.io/flags/me.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-12"", ""end"": ""2020-12-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",724,U18 Divisie 1,League,https://media-1.api-sports.io/football/leagues/724.png,Netherlands,NL,https://media-3.api-sports.io/flags/nl.svg,leagues
"{""year"": 2020, ""start"": ""2021-01-01"", ""end"": ""2021-03-07"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",726,Sultan Cup,Cup,https://media-1.api-sports.io/football/leagues/726.png,Oman,OM,https://media-3.api-sports.io/flags/om.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-09"", ""end"": ""2020-10-09"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",727,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/727.png,Poland,PL,https://media-2.api-sports.io/flags/pl.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-05"", ""end"": ""2021-05-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",728,Liga 1 Feminin,League,https://media-2.api-sports.io/football/leagues/728.png,Romania,RO,https://media-1.api-sports.io/flags/ro.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-29"", ""end"": ""2021-05-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",729,Coppa Titano,Cup,https://media-1.api-sports.io/football/leagues/729.png,San-Marino,SM,https://media-3.api-sports.io/flags/sm.svg,leagues
"{""year"": 2020, ""start"": ""2020-11-28"", ""end"": ""2021-04-17"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",730,Football League - Highland League,League,https://media-2.api-sports.io/football/leagues/730.png,Scotland,GB,https://media-3.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-10"", ""end"": ""2021-04-17"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",731,Football League - Lowland League,League,https://media-3.api-sports.io/football/leagues/731.png,Scotland,GB,https://media-3.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-09"", ""end"": ""2021-05-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",732,Cup,Cup,https://media-3.api-sports.io/football/leagues/732.png,Serbia,RS,https://media-3.api-sports.io/flags/rs.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-15"", ""end"": ""2021-06-06"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",733,I Liga - Women,League,https://media-2.api-sports.io/football/leagues/733.png,Slovakia,SK,https://media-2.api-sports.io/flags/sk.svg,leagues
"{""year"": 2020, ""start"": ""2020-12-05"", ""end"": ""2021-05-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",734,Diski Challenge,League,https://media-1.api-sports.io/football/leagues/734.png,South-Africa,ZA,https://media-3.api-sports.io/flags/za.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-10"", ""end"": ""2020-12-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",735,Copa Federacion,Cup,https://media-1.api-sports.io/football/leagues/735.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-26"", ""end"": ""2021-05-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",737,Svenska Cupen - Women,Cup,https://media-1.api-sports.io/football/leagues/737.png,Sweden,SE,https://media-3.api-sports.io/flags/se.svg,leagues
"{""year"": 2020, ""start"": ""2020-12-11"", ""end"": ""2020-12-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",738,League Cup,Cup,https://media-3.api-sports.io/football/leagues/738.png,Wales,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-13"", ""end"": ""2021-05-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",739,Nationalliga A Women,League,https://media-3.api-sports.io/football/leagues/739.png,Switzerland,CH,https://media-3.api-sports.io/flags/ch.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-23"", ""end"": ""2021-01-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",740,CBF Brasileiro U20,Cup,https://media-3.api-sports.io/football/leagues/740.png,Brazil,BR,https://media-3.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-16"", ""end"": ""2021-01-31"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",741,Brasileiro de Aspirantes,Cup,https://media-3.api-sports.io/football/leagues/741.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-11-04"", ""end"": ""2020-12-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",742,Copa Paulista,Cup,https://media-3.api-sports.io/football/leagues/742.png,Brazil,BR,https://media-2.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-19"", ""end"": ""2021-04-18"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",744,Oberliga - Schleswig-Holstein,League,https://media-1.api-sports.io/football/leagues/744.png,Germany,DE,https://media-3.api-sports.io/flags/de.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-18"", ""end"": ""2021-03-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",745,Oberliga - Hamburg,League,https://media-2.api-sports.io/football/leagues/745.png,Germany,DE,https://media-1.api-sports.io/flags/de.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-06"", ""end"": ""2021-06-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",746,Oberliga - Mittelrhein,League,https://media-1.api-sports.io/football/leagues/746.png,Germany,DE,https://media-3.api-sports.io/flags/de.svg,leagues
